"{708.5964965820312, 226.7811279296875}","{634.6746215820312, 71.26214599609375}","{506.5011291503906, 186.61566162109375}","{445.0433349609375, 48.0894775390625}","{291.71917724609375, 250.39544677734375}","{271.8057556152344, 267.62890625}","{232.53857421875, 335.73541259765625}","{185.58987426757812, 289.5516357421875}","{546.34228515625, 627.6416625976562}","{524.6563720703125, 661.859619140625}","{415.2593688964844, 672.0276489257812}","{263.9631652832031, 530.828125}","{115.98069763183594, 613.6876220703125}","{337.1143798828125, 722.5962524414062}","{961.3847045898438, 402.8625183105469}","{681.7811889648438, 448.44171142578125}","{601.12451171875, 398.88427734375}"
"{706.5856323242188, 224.88958740234375}","{636.1591796875, 68.2308349609375}","{505.43865966796875, 185.26336669921875}","{444.9749755859375, 46.23577880859375}","{292.36871337890625, 251.068115234375}","{270.6696472167969, 268.6805114746094}","{232.0675506591797, 334.88775634765625}","{184.3020782470703, 291.8730773925781}","{547.0819091796875, 626.6005859375}","{524.0465087890625, 660.8441162109375}","{416.5008544921875, 670.7235717773438}","{265.1036071777344, 531.1041870117188}","{116.22222900390625, 612.8359375}","{336.30792236328125, 721.65771484375}","{962.4072875976562, 400.4365234375}","{681.0661010742188, 447.3129577636719}","{599.74462890625, 397.57305908203125}"
"{706.329345703125, 223.18865966796875}","{634.9085693359375, 68.08221435546875}","{504.3851623535156, 187.6492919921875}","{444.2663879394531, 44.18017578125}","{292.52484130859375, 253.03753662109375}","{271.1694641113281, 269.8719787597656}","{233.47323608398438, 333.8018798828125}","{184.90130615234375, 292.74493408203125}","{546.5415649414062, 628.287353515625}","{522.9658813476562, 661.2074584960938}","{415.9588928222656, 670.8037719726562}","{265.1285400390625, 530.1964111328125}","{115.68387603759766, 613.1962280273438}","{335.8938293457031, 721.121337890625}","{959.3543701171875, 397.01904296875}","{680.58251953125, 446.5939636230469}","{598.0316162109375, 397.6099853515625}"
"{705.9927978515625, 222.459228515625}","{635.65283203125, 70.048095703125}","{504.2214660644531, 186.96966552734375}","{442.2031555175781, 43.62738037109375}","{294.1783447265625, 252.01422119140625}","{270.1757507324219, 270.12353515625}","{233.6488800048828, 334.1028747558594}","{186.8387908935547, 293.3976135253906}","{545.738525390625, 627.1219482421875}","{522.3565063476562, 658.1458740234375}","{415.96832275390625, 670.6607666015625}","{265.9810485839844, 530.4725341796875}","{115.74050903320312, 614.1378173828125}","{335.56365966796875, 721.825927734375}","{961.4772338867188, 397.4491271972656}","{680.0741577148438, 447.2174072265625}","{597.6890869140625, 396.00042724609375}"
"{706.3115844726562, 222.64447021484375}","{634.689208984375, 70.71942138671875}","{503.1257629394531, 187.64715576171875}","{441.8559265136719, 43.07611083984375}","{295.7027282714844, 252.95013427734375}","{266.6611328125, 269.0438232421875}","{233.11241149902344, 334.1310119628906}","{185.6592559814453, 295.5397033691406}","{547.912109375, 626.1307983398438}","{522.251220703125, 655.7205810546875}","{417.3717041015625, 670.3751831054688}","{266.9089050292969, 532.2847900390625}","{115.88093566894531, 614.2596435546875}","{335.11248779296875, 721.4067993164062}","{961.2974243164062, 397.2373352050781}","{678.2835083007812, 446.839111328125}","{597.353271484375, 397.61260986328125}"
"{707.9497680664062, 223.6993408203125}","{634.9739990234375, 69.765869140625}","{502.3900451660156, 188.5025634765625}","{440.78253173828125, 47.17572021484375}","{294.2564392089844, 254.4486083984375}","{267.73651123046875, 267.0577392578125}","{232.7798614501953, 336.9111328125}","{186.94544982910156, 295.1467590332031}","{548.9390869140625, 626.4847412109375}","{523.3228149414062, 658.4741821289062}","{416.9327392578125, 669.8031616210938}","{265.5641784667969, 531.7412719726562}","{115.9123306274414, 614.6458129882812}","{335.6168518066406, 721.3701782226562}","{959.380126953125, 399.04010009765625}","{680.0018920898438, 448.8692626953125}","{598.7986450195312, 398.9952392578125}"
"{708.5064697265625, 221.43121337890625}","{634.708251953125, 71.005615234375}","{502.95782470703125, 186.7938232421875}","{438.4725646972656, 47.13470458984375}","{294.9986877441406, 253.10394287109375}","{269.5075988769531, 268.9548034667969}","{231.34097290039062, 337.65216064453125}","{187.2037811279297, 296.65185546875}","{545.7559204101562, 628.807861328125}","{524.3055419921875, 659.7080688476562}","{420.0958557128906, 669.8770141601562}","{265.1613464355469, 532.20703125}","{115.15613555908203, 613.3840942382812}","{335.1724548339844, 721.2460327148438}","{959.8812255859375, 398.0180969238281}","{678.6124267578125, 448.9591979980469}","{598.236328125, 400.59375}"
"{709.1838989257812, 224.22119140625}","{637.1124267578125, 74.49444580078125}","{501.9200744628906, 187.38226318359375}","{439.0022277832031, 47.30780029296875}","{294.171630859375, 254.463623046875}","{270.8418273925781, 269.17626953125}","{232.6786346435547, 340.3264465332031}","{184.29180908203125, 297.15087890625}","{545.3784790039062, 630.1676025390625}","{525.3368530273438, 660.9970092773438}","{419.1759033203125, 671.666259765625}","{267.2167053222656, 534.0638427734375}","{116.14886474609375, 613.8589477539062}","{336.4364929199219, 723.0865478515625}","{961.439697265625, 396.3389892578125}","{679.283203125, 450.21746826171875}","{598.659912109375, 399.8453369140625}"
"{709.1838989257812, 224.22119140625}","{637.1124267578125, 74.49444580078125}","{501.9200744628906, 187.38226318359375}","{439.0022277832031, 47.30780029296875}","{294.171630859375, 254.463623046875}","{270.8418273925781, 269.17626953125}","{232.6786346435547, 340.3264465332031}","{184.29180908203125, 297.15087890625}","{545.3784790039062, 630.1676025390625}","{525.3368530273438, 660.9970092773438}","{419.1759033203125, 671.666259765625}","{267.2167053222656, 534.0638427734375}","{116.14886474609375, 613.8589477539062}","{336.4364929199219, 723.0865478515625}","{961.439697265625, 396.3389892578125}","{679.283203125, 450.21746826171875}","{598.659912109375, 399.8453369140625}"
"{705.5068969726562, 226.59771728515625}","{637.97509765625, 70.20281982421875}","{500.2117004394531, 185.7418212890625}","{442.8111572265625, 47.56329345703125}","{293.4154968261719, 254.5496826171875}","{270.58197021484375, 263.7301940917969}","{231.85292053222656, 335.0709533691406}","{183.07510375976562, 295.2073669433594}","{546.1076049804688, 626.9152221679688}","{523.0325927734375, 657.0953979492188}","{423.0707092285156, 668.6898193359375}","{267.4139099121094, 533.8949584960938}","{115.9956283569336, 613.1144409179688}","{335.35235595703125, 721.8283081054688}","{957.4398803710938, 395.3048095703125}","{674.6657104492188, 448.7136535644531}","{597.4791259765625, 400.2972717285156}"
"{706.291748046875, 228.2508544921875}","{640.0473022460938, 69.64227294921875}","{499.5838928222656, 186.5902099609375}","{443.0545349121094, 47.99945068359375}","{293.8021545410156, 255.35614013671875}","{269.8935546875, 262.7648620605469}","{230.16233825683594, 334.0552978515625}","{185.97039794921875, 295.3659973144531}","{546.4552001953125, 626.2789916992188}","{524.0864868164062, 658.501220703125}","{423.2721862792969, 671.0047607421875}","{268.1263732910156, 533.3634643554688}","{116.27568054199219, 613.892333984375}","{335.0872802734375, 722.2156372070312}","{957.2967529296875, 394.5883483886719}","{673.5967407226562, 446.5954895019531}","{595.6271362304688, 401.8399658203125}"
"{706.1651611328125, 229.63616943359375}","{640.8104858398438, 69.75665283203125}","{501.03143310546875, 184.81884765625}","{442.0748596191406, 46.9390869140625}","{293.64599609375, 254.7247314453125}","{270.11151123046875, 262.61614990234375}","{232.27369689941406, 333.1591796875}","{183.33303833007812, 294.0934753417969}","{546.0387573242188, 623.521240234375}","{523.7100830078125, 656.0191650390625}","{423.18243408203125, 669.4841918945312}","{267.8935241699219, 533.1552124023438}","{116.47895050048828, 614.105712890625}","{335.3341369628906, 722.2162475585938}","{957.80810546875, 392.4910583496094}","{672.3170166015625, 443.67510986328125}","{598.1448974609375, 400.7002868652344}"
"{706.6571044921875, 229.85894775390625}","{643.1498413085938, 71.089599609375}","{502.9250793457031, 185.576904296875}","{442.47210693359375, 48.16180419921875}","{291.5027160644531, 255.28399658203125}","{271.2825012207031, 261.5820007324219}","{231.75982666015625, 334.6484680175781}","{183.7263641357422, 292.5456237792969}","{545.4525756835938, 624.50439453125}","{522.0499267578125, 655.2621459960938}","{421.2972412109375, 669.4682006835938}","{268.3153381347656, 532.5771484375}","{115.77934265136719, 614.7100219726562}","{334.84515380859375, 722.9721069335938}","{958.8941650390625, 393.98895263671875}","{669.6908569335938, 445.2789001464844}","{596.2650146484375, 400.4808654785156}"
"{705.0658569335938, 226.9744873046875}","{642.5781860351562, 71.1798095703125}","{500.5565490722656, 183.21240234375}","{438.1955261230469, 45.12359619140625}","{291.7598571777344, 251.7662353515625}","{269.5190124511719, 258.8967590332031}","{227.23988342285156, 333.17401123046875}","{183.6859130859375, 291.4739685058594}","{541.8259887695312, 621.4945068359375}","{522.3082275390625, 653.6737670898438}","{420.59124755859375, 668.5704956054688}","{266.9186096191406, 530.4061889648438}","{114.11177062988281, 613.5803833007812}","{334.6091613769531, 720.5604858398438}","{957.8587646484375, 393.398681640625}","{668.01025390625, 444.7051086425781}","{593.2129516601562, 401.0618591308594}"
"{708.0487670898438, 227.49176025390625}","{644.2584228515625, 69.8201904296875}","{501.32086181640625, 184.0926513671875}","{439.24163818359375, 46.71112060546875}","{293.3705139160156, 252.52569580078125}","{271.5683288574219, 259.5820617675781}","{229.15550231933594, 334.8585205078125}","{184.08348083496094, 294.8847961425781}","{544.4967041015625, 621.16455078125}","{524.9756469726562, 654.3672485351562}","{421.47979736328125, 668.5960693359375}","{267.52020263671875, 532.6812744140625}","{115.95931243896484, 614.1578979492188}","{335.83270263671875, 721.0255126953125}","{959.0650024414062, 395.36029052734375}","{668.8056030273438, 446.04376220703125}","{594.5346069335938, 400.74310302734375}"
"{707.289306640625, 226.9927978515625}","{639.1755981445312, 67.6541748046875}","{501.5335388183594, 182.416748046875}","{438.0443115234375, 44.2869873046875}","{294.5424499511719, 250.1688232421875}","{268.9256591796875, 257.13043212890625}","{227.68618774414062, 332.24853515625}","{183.07435607910156, 294.87054443359375}","{544.614013671875, 618.7159423828125}","{522.8178100585938, 653.7655029296875}","{420.399169921875, 668.17578125}","{265.542724609375, 529.576416015625}","{114.80674743652344, 613.325927734375}","{335.2203674316406, 721.66357421875}","{959.8656005859375, 393.8486633300781}","{667.0535888671875, 446.49041748046875}","{592.236083984375, 401.1395263671875}"
"{708.733642578125, 228.0941162109375}","{638.8001708984375, 69.814208984375}","{500.9700012207031, 185.5504150390625}","{439.6740417480469, 46.3092041015625}","{297.29205322265625, 251.23345947265625}","{268.3851318359375, 258.3942565917969}","{228.6371307373047, 334.69476318359375}","{185.15335083007812, 298.472412109375}","{546.3674926757812, 618.83251953125}","{520.2672119140625, 654.8980712890625}","{419.186279296875, 668.6588745117188}","{265.501220703125, 530.5142822265625}","{115.63394165039062, 614.1121826171875}","{335.7578125, 722.4290161132812}","{958.0137939453125, 395.3516845703125}","{668.0447387695312, 446.04241943359375}","{590.3950805664062, 403.2126159667969}"
"{711.2866821289062, 225.0989990234375}","{639.0708618164062, 65.97967529296875}","{499.7847900390625, 186.23614501953125}","{438.57073974609375, 49.42657470703125}","{299.0436096191406, 249.3787841796875}","{268.5732727050781, 258.4350891113281}","{230.16580200195312, 334.2955017089844}","{187.747802734375, 296.0309143066406}","{545.4088134765625, 619.0447387695312}","{521.5974731445312, 655.0467529296875}","{418.95550537109375, 666.9185180664062}","{264.5888671875, 529.7530517578125}","{115.81568908691406, 614.2081909179688}","{336.1576843261719, 721.4143676757812}","{959.2047729492188, 395.17327880859375}","{668.2190551757812, 444.3746337890625}","{589.559326171875, 403.31439208984375}"
"{711.103515625, 224.56536865234375}","{638.6326904296875, 64.12066650390625}","{499.2659912109375, 185.49591064453125}","{437.9124755859375, 49.36962890625}","{298.4961853027344, 248.7154541015625}","{265.9382019042969, 258.0340270996094}","{228.8236083984375, 333.83599853515625}","{186.32427978515625, 295.98931884765625}","{545.1141357421875, 619.81640625}","{520.7567138671875, 654.9978637695312}","{419.40948486328125, 667.7445678710938}","{264.8127746582031, 528.9270629882812}","{115.49468231201172, 613.013916015625}","{335.2677917480469, 721.2177734375}","{957.8355102539062, 395.0199890136719}","{669.7477416992188, 444.21142578125}","{587.717041015625, 403.1470947265625}"
"{711.3842163085938, 224.54937744140625}","{640.242919921875, 64.16998291015625}","{499.4354248046875, 186.12713623046875}","{439.9434509277344, 52.33544921875}","{299.4782409667969, 251.060546875}","{267.76812744140625, 257.2647399902344}","{229.20555114746094, 336.9519958496094}","{187.64125061035156, 296.2540588378906}","{546.102783203125, 620.1748046875}","{521.7236328125, 656.5995483398438}","{417.8695983886719, 667.8796997070312}","{265.18194580078125, 531.1649169921875}","{116.16246795654297, 613.8447875976562}","{335.64990234375, 722.0838623046875}","{956.8502197265625, 396.6023864746094}","{670.9573364257812, 443.3804626464844}","{587.9140014648438, 403.4393005371094}"
"{712.0299682617188, 222.34942626953125}","{640.7468872070312, 62.15618896484375}","{499.0973205566406, 186.97296142578125}","{437.27325439453125, 51.2991943359375}","{298.6175842285156, 250.25152587890625}","{268.9360656738281, 257.3538818359375}","{229.57977294921875, 336.31243896484375}","{186.22853088378906, 294.0390930175781}","{545.5355834960938, 619.5430908203125}","{519.6541137695312, 656.166259765625}","{414.72979736328125, 667.4343872070312}","{264.33892822265625, 532.343505859375}","{116.01860809326172, 613.2302856445312}","{335.3423156738281, 721.3034057617188}","{957.78369140625, 395.0497741699219}","{671.1624145507812, 445.9516906738281}","{585.9308471679688, 403.63287353515625}"
"{713.175537109375, 222.126953125}","{638.9749145507812, 61.710205078125}","{499.1739196777344, 186.90582275390625}","{435.264892578125, 49.372802734375}","{300.150146484375, 250.79638671875}","{270.189453125, 255.603759765625}","{229.50965881347656, 337.4776916503906}","{186.36764526367188, 294.62158203125}","{545.0313110351562, 620.0039672851562}","{519.22802734375, 656.29248046875}","{413.5518493652344, 665.4800415039062}","{264.03875732421875, 531.181884765625}","{115.9752426147461, 613.4888916015625}","{335.55059814453125, 721.5913696289062}","{958.5897216796875, 395.7660827636719}","{670.065185546875, 446.3254089355469}","{584.568359375, 405.68072509765625}"
"{714.6948852539062, 221.18316650390625}","{638.28955078125, 64.8392333984375}","{499.7690734863281, 186.27685546875}","{432.9039611816406, 49.50146484375}","{299.8582763671875, 248.6474609375}","{269.4620056152344, 258.25177001953125}","{231.19932556152344, 337.90008544921875}","{187.89791870117188, 295.099609375}","{542.7775268554688, 619.6375732421875}","{519.5660400390625, 655.8250732421875}","{413.53717041015625, 668.8313598632812}","{263.63555908203125, 532.464599609375}","{115.89512634277344, 613.4373779296875}","{334.2460021972656, 721.1809692382812}","{957.7477416992188, 396.508544921875}","{669.591796875, 446.2777099609375}","{579.7106323242188, 407.22967529296875}"
"{718.2801513671875, 220.22705078125}","{639.4044799804688, 62.616455078125}","{500.911376953125, 185.6234130859375}","{434.48583984375, 47.8223876953125}","{301.8796691894531, 247.59912109375}","{269.7992858886719, 261.8226013183594}","{234.18930053710938, 336.9991149902344}","{185.7682342529297, 295.3934631347656}","{541.4280395507812, 620.64501953125}","{520.1583862304688, 655.1226196289062}","{411.7354431152344, 668.8761596679688}","{263.39068603515625, 531.9119873046875}","{115.96581268310547, 613.2391357421875}","{335.4108581542969, 721.1605834960938}","{956.3944702148438, 396.9194641113281}","{669.5993041992188, 445.7944030761719}","{581.5391235351562, 407.6495361328125}"
"{717.853271484375, 221.9967041015625}","{639.656982421875, 63.84912109375}","{499.5200500488281, 185.1533203125}","{435.0312194824219, 48.88409423828125}","{305.3336181640625, 247.6195068359375}","{269.7021484375, 262.79766845703125}","{233.8942108154297, 335.7616882324219}","{185.26148986816406, 294.7974853515625}","{544.47509765625, 621.3134765625}","{520.1101684570312, 654.4673461914062}","{413.0235290527344, 668.8277587890625}","{264.26177978515625, 532.193603515625}","{115.8656997680664, 613.3568115234375}","{335.69854736328125, 721.3086547851562}","{956.7852172851562, 396.9317932128906}","{668.7651977539062, 445.631591796875}","{581.132568359375, 409.0132751464844}"
